VendorNumber,VendorName,Brand,Description,PurchasePrice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesDollars,TotalSalesPrice,TotalSalesQuantity,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,QuantityBin,VolumeCat,PurchaseVolumeCategory
1128,BROWN-FORMAN CORP          ,5297,Southern Comfort,10.76,750.0,13.99,8616,92708.15999999993,16449.359999999848,11120.839999999875,1064.0,838.2800000000004,68601.68000000001,-76258.80000000008,-463.59736792191785,0.12349117920148561,0.1774316306137438,10.759999999999993,"(6940.9, 10478.8]",Large,Large
516,BANFI PRODUCTS CORP        ,18347,Banfi Pnt Grigio San Angelo,8.58,750.0,14.99,10798,92646.84000000014,20266.66999999999,8889.739999999896,1433.0,159.7800000000008,8510.410000000002,-72380.17000000016,-357.1389379705704,0.13270976106686425,0.2187518754012545,8.580000000000013,"(10478.8, 18475.85]",Large,Large
4425,MARTIGNETTI COMPANIES,28856,Seghesio Znfdl Sonoma,11.45,750.0,19.99,8085,92573.24999999997,14274.85999999993,6658.669999999951,714.0,79.52999999999987,144929.24,-78298.39000000004,-548.5054844671012,0.08831168831168831,0.15420070052633925,11.449999999999996,"(6940.9, 10478.8]",Large,Large
660,SAZERAC NORTH AMERICA INC. ,2783,Lauders Scotch,10.06,1750.0,14.99,9191,92461.46000000101,11260.979999999925,7122.559999999932,702.0,1290.1599999999983,17932.329999999994,-81200.48000000109,-721.0782720509372,0.07637906647807638,0.12179106840839202,10.06000000000011,"(6940.9, 10478.8]",Large,Large
1392,CONSTELLATION BRANDS INC   ,3220,Svedka Clementine Vodka,14.72,1750.0,18.99,6272,92323.84000000113,8301.69999999995,6412.679999999952,430.0,790.5199999999998,79528.99,-84022.14000000118,-1012.1076406037521,0.06855867346938775,0.08991935344110305,14.72000000000018,"(4632.2, 6940.9]",Large,Large
3252,E & J GALLO WINERY         ,34427,Frei Bros RSV Cab Svgn Alex,13.81,750.0,21.99,6685,92319.85000000037,8654.049999999967,4971.729999999971,395.0,43.81999999999992,61966.909999999996,-83665.8000000004,-966.7820269122633,0.059087509349289455,0.09373986201234005,13.810000000000056,"(4632.2, 6940.9]",Large,Large
12546,JIM BEAM BRANDS COMPANY    ,361,Effen Cucumber Vodka,14.28,750.0,19.99,6458,92220.2399999983,4867.979999999983,3913.3699999999835,202.0,159.28999999999994,123880.96999999999,-87352.25999999832,-1794.4252030616112,0.03127903375658098,0.052786459892102566,14.279999999999736,"(4632.2, 6940.9]",Large,Large
9165,ULTRA BEVERAGE COMPANY LLP ,18013,Cecchi Sangiovese,4.69,750.0,7.99,19643,92125.66999999923,37033.31000000016,9303.84999999978,5269.0,590.890000000006,68054.70000000003,-55092.35999999907,-148.76434215574798,0.2682380491778242,0.4019868729312956,4.68999999999996,"(18475.85, 337660.0]",Large,Large
3960,DIAGEO NORTH AMERICA INC   ,8440,Bailey's Espresso Creme,14.72,750.0,18.99,6255,92073.59999999967,10128.899999999938,7160.399999999945,510.0,401.9400000000013,257032.07000000007,-81944.69999999974,-809.0187483339773,0.0815347721822542,0.11000873214471872,14.719999999999947,"(4632.2, 6940.9]",Large,Large
660,SAZERAC NORTH AMERICA INC. ,5367,Sambuca di Amore,5.83,750.0,9.99,15786,92032.38000000114,12321.839999999875,6534.359999999901,1266.0,997.0099999999992,17932.329999999994,-79710.54000000126,-646.9045207534108,0.08019764348156594,0.1338859214550327,5.830000000000072,"(10478.8, 18475.85]",Large,Large
480,BACARDI USA INC            ,1330,Grey Goose Glass Pack,38.27,1750.0,49.99,2403,91962.80999999976,8232.539999999988,5450.039999999987,146.0,268.39,89286.26999999999,-83730.26999999977,-1017.0648426852451,0.06075738660008323,0.0895203180503076,38.269999999999904,"(1834.95, 2435.4]",Large,Large
1128,BROWN-FORMAN CORP          ,405,Jack Daniels & Coke,28.45,1750.0,36.99,3232,91950.4,125.97,41.99,3.0,5.51,68601.68000000001,-91824.43,-72893.8874335159,0.0009282178217821782,0.0013699777271224487,28.45,"(2435.4, 3368.25]",Large,Large
9165,ULTRA BEVERAGE COMPANY LLP ,32831,Carpineto Dogajolo Tuscan Rd,6.75,750.0,11.99,13610,91867.5,40570.69000000025,11733.449999999795,4031.0,451.3400000000056,68054.70000000003,-51296.80999999975,-126.438101003457,0.2961792799412197,0.4416217922551528,6.75,"(10478.8, 18475.85]",Large,Large
3252,E & J GALLO WINERY         ,11957,Souverain Cab Svgn N Cst,9.93,750.0,14.99,9246,91812.78000000116,11639.269999999931,6684.639999999982,823.0,91.46999999999993,61966.909999999996,-80173.51000000123,-688.8190582399214,0.0890114644170452,0.12677178493015662,9.930000000000126,"(6940.9, 10478.8]",Large,Large
8664,"STOLI GROUP,(USA) LLC      ",3487,Stolichnaya Blueberi,12.77,750.0,16.99,7187,91777.99000000057,7868.649999999945,6171.589999999952,435.0,342.9100000000005,18544.489999999998,-83909.34000000062,-1066.375299447824,0.0605259496312787,0.08573569763294986,12.77000000000008,"(6940.9, 10478.8]",Large,Large
1128,BROWN-FORMAN CORP          ,62,Herradura Silver Tequila,28.67,750.0,36.99,3200,91744.0000000001,6552.379999999979,5342.679999999982,162.0,127.73000000000017,68601.68000000001,-85191.62000000013,-1300.1629942097436,0.050625,0.07142025636553859,28.67000000000003,"(2435.4, 3368.25]",Large,Large
17035,PERNOD RICARD USA          ,22019,Mumm Napa Brut Rose,9.73,750.0,14.99,9424,91695.5199999996,6118.5199999999795,3577.899999999983,328.0,36.43999999999994,123780.21999999997,-85576.99999999962,-1398.6552303498217,0.03480475382003396,0.06672648783713758,9.729999999999958,"(6940.9, 10478.8]",Large,Large
2242,DELICATO VINEYARDS INC     ,44334,Noble Vines 337 Cab Svgn,7.84,750.0,11.99,11671,91500.64000000087,19279.99999999996,7538.769999999903,1600.0,178.72000000000097,7982.649999999999,-72220.64000000092,-374.58838174274416,0.1370919372804387,0.21070890870271264,7.8400000000000745,"(10478.8, 18475.85]",Large,Large
3252,E & J GALLO WINERY         ,7716,Andre Brut,3.79,750.0,5.99,24130,91452.70000000061,9298.379999999943,2540.729999999985,1562.0,174.93000000000026,61966.909999999996,-82154.32000000066,-883.5336908149717,0.0647326978864484,0.10167419879347336,3.7900000000000253,"(18475.85, 337660.0]",Large,Large
1587,VINEYARD BRANDS INC        ,8018,La Vieille Ferme Red Ventoux,4.6,750.0,6.99,19854,91328.39999999902,6711.939999999966,2972.4799999999764,806.0,89.84999999999995,6070.089999999999,-84616.45999999906,-1260.6855841977056,0.0405963533796716,0.07349236382111192,4.599999999999951,"(18475.85, 337660.0]",Large,Large
12546,JIM BEAM BRANDS COMPANY    ,1397,Jim Beam Kentucky Fire,10.76,750.0,16.99,8484,91287.83999999992,10676.109999999893,8177.339999999908,739.0,582.5600000000017,123880.96999999999,-80611.73000000003,-755.0664989401648,0.08710513908533711,0.11694996836380292,10.759999999999991,"(6940.9, 10478.8]",Large,Large
2561,EDRINGTON AMERICAS         ,2522,The Macallan 10 Yr Fine Oak,36.92,750.0,47.99,2466,91044.71999999975,16841.499999999953,13040.289999999952,350.0,275.91999999999985,9654.500000000002,-74203.2199999998,-440.59745272095716,0.14193025141930252,0.18498052385684746,36.9199999999999,"(2435.4, 3368.25]",Large,Large
3252,E & J GALLO WINERY         ,16806,Apothic Winemakers White,5.3,750.0,9.99,17166,90979.80000000102,8571.419999999938,4435.5599999999495,858.0,95.51999999999995,61966.909999999996,-82408.38000000108,-961.432061432081,0.049982523593149246,0.09421234164067015,5.300000000000059,"(10478.8, 18475.85]",Large,Large
3960,DIAGEO NORTH AMERICA INC   ,4390,Ron Zacapa 23 Yr Old Rum,33.33,750.0,45.99,2721,90690.92999999992,9146.999999999975,7083.449999999976,200.0,157.6799999999999,257032.07000000007,-81543.92999999995,-891.4827812397526,0.07350238882763689,0.1008590384948085,33.32999999999997,"(2435.4, 3368.25]",Large,Large
6213,MHW LTD                    ,5221,RumChata Liqueur,8.59,375.0,11.99,10557,90684.63000000066,9835.179999999911,6993.439999999915,782.0,306.6299999999973,9621.580000000002,-80849.45000000075,-822.0434196425635,0.07407407407407407,0.10845476240019769,8.590000000000062,"(10478.8, 18475.85]",Large,Large
3924,HEAVEN HILL DISTILLERIES   ,4382,Admiral Nelson Spiced Rum,10.44,1750.0,13.99,8686,90681.83999999908,6428.369999999974,3943.759999999976,363.0,667.1899999999998,14069.869999999995,-84253.4699999991,-1310.65060038547,0.0417913884411697,0.0708892761770167,10.439999999999895,"(6940.9, 10478.8]",Large,Large
1392,CONSTELLATION BRANDS INC   ,2117,Black Velvet Traveler,5.88,750.0,8.99,15415,90640.19999999853,13300.759999999767,8727.329999999825,1624.0,1279.2899999999884,79528.99,-77339.43999999877,-581.466322225197,0.10535192993837171,0.14674239465491012,5.879999999999905,"(10478.8, 18475.85]",Large,Large
1128,BROWN-FORMAN CORP          ,8910,Finlandia Vodka,0.77,50.0,0.99,117443,90431.10999999994,9012.959999999917,1321.6500000000106,9104.0,476.970000000003,68601.68000000001,-81418.15000000002,-903.3452938879211,0.07751845576151835,0.09966658597909417,0.7699999999999995,"(18475.85, 337660.0]",Large,Large
11567,CAMPARI AMERICA            ,3515,Skyy Infusions Citrus Vodka,15.5,1750.0,19.99,5821,90225.5,6642.159999999967,5282.74999999997,284.0,522.1599999999983,20964.809999999998,-83583.34000000003,-1258.3758897708042,0.04878886789211476,0.07361732547893851,15.5,"(4632.2, 6940.9]",Large,Large
8150,SEA HAGG DISTILLERY LLC    ,3598,Ice Pik Vodka,10.21,750.0,13.99,8830,90154.29999999981,2266.3799999999997,1399.0000000000007,162.0,127.6700000000001,935.5199999999999,-87887.91999999981,-3877.8986754207067,0.018346545866364666,0.025138900751267595,10.20999999999998,"(6940.9, 10478.8]",Large,Large
8004,SAZERAC CO INC             ,3899,Platinum 7X Distilled Vodka,2.2,375.0,2.99,40916,90015.20000000013,14507.639999999748,5482.2599999998165,3636.0,1429.7799999999993,50293.62000000002,-75507.56000000038,-520.4675605405268,0.0888649916902923,0.16116878038375437,2.2000000000000033,"(18475.85, 337660.0]",Large,Large
1392,CONSTELLATION BRANDS INC   ,6647,Estancia Chard,4.99,750.0,8.99,18021,89924.79000000047,12550.419999999896,5930.059999999918,1258.0,140.11000000000047,79528.99,-77374.37000000058,-616.5082124741739,0.06980744686754342,0.13956574154913046,4.990000000000026,"(10478.8, 18475.85]",Large,Large
1392,CONSTELLATION BRANDS INC   ,6938,Vendange Chard,4.69,1500.0,9.99,19157,89846.3299999983,10635.289999999914,4690.909999999938,1171.0,262.46999999999946,79528.99,-79211.03999999838,-744.7943591570989,0.061126481181813436,0.11837200250694842,4.689999999999912,"(18475.85, 337660.0]",Large,Large
9552,M S WALKER INC             ,3041,Zhenka Pink Lemonade Vodka,5.83,1750.0,9.99,15351,89496.33000000069,9412.049999999932,4379.859999999952,895.0,1644.719999999996,55551.819999999985,-80084.28000000076,-850.8696830127478,0.058302390723731355,0.1051668822620979,5.8300000000000445,"(10478.8, 18475.85]",Large,Large
3924,HEAVEN HILL DISTILLERIES   ,5165,Hpnotiq Liqueur,13.33,750.0,19.99,6713,89484.28999999994,10438.33999999993,7543.899999999936,566.0,446.1200000000015,14069.869999999995,-79045.95000000001,-757.2655230621014,0.08431401757783405,0.11664997286115739,13.329999999999991,"(4632.2, 6940.9]",Large,Large
17035,PERNOD RICARD USA          ,3584,Absolut Raspberri,12.49,750.0,16.99,7164,89478.36000000022,8131.479999999941,6350.469999999948,452.0,356.350000000001,123780.21999999997,-81346.88000000028,-1000.3945161274562,0.06309324399776661,0.0908764979599528,12.49000000000003,"(6940.9, 10478.8]",Large,Large
3252,E & J GALLO WINERY         ,8189,Camarena Silver Tequila,25.59,1750.0,31.99,3490,89309.09999999941,9437.04999999996,7709.589999999962,295.0,542.4099999999988,61966.909999999996,-79872.04999999945,-846.3667141744486,0.08452722063037249,0.10566728362507316,25.58999999999983,"(3368.25, 4632.2]",Large,Large
3960,DIAGEO NORTH AMERICA INC   ,3820,Smirnoff Citrus Vodka,13.33,1750.0,22.99,6699,89297.67,8837.959999999952,6754.919999999954,404.0,742.6899999999994,257032.07000000007,-80459.71000000005,-910.3878044254612,0.06030750858337065,0.09897189926680004,13.33,"(4632.2, 6940.9]",Large,Large
9819,TREASURY WINE ESTATES      ,39146,Matua Svgn Bl Marlboro,6.53,750.0,9.99,13672,89278.16000000086,13750.56999999992,5401.519999999941,1143.0,127.51999999999998,14836.570000000005,-75527.59000000094,-549.2687939481882,0.08360152135751901,0.15401941527468518,6.530000000000063,"(10478.8, 18475.85]",Large,Large
4425,MARTIGNETTI COMPANIES,42874,Decoy by Duckhorn Red Sonoma,11.38,750.0,21.99,7835,89162.29999999976,7865.679999999985,3806.2399999999852,360.0,40.11999999999997,144929.24,-81296.61999999978,-1033.5612432745795,0.04594767070835992,0.08821755383160827,11.379999999999969,"(6940.9, 10478.8]",Large,Large
12546,JIM BEAM BRANDS COMPANY    ,4686,Courvoisier VS Cognac,42.96,1750.0,54.99,2075,89141.99999999984,7723.609999999986,5335.039999999987,139.0,255.51000000000005,123880.96999999999,-81418.38999999985,-1054.1494197661457,0.06698795180722891,0.08664389401180139,42.95999999999992,"(1834.95, 2435.4]",Large,Large
12546,JIM BEAM BRANDS COMPANY    ,4410,Cruzan Mango Flavored Rum,7.93,750.0,9.99,11240,89133.20000000148,6353.639999999945,4285.709999999953,636.0,501.1100000000027,123880.96999999999,-82779.56000000154,-1302.8682770821492,0.05658362989323843,0.07128252996638558,7.930000000000132,"(10478.8, 18475.85]",Large,Large
9165,ULTRA BEVERAGE COMPANY LLP ,24829,Cecchi Chianti Classico,7.53,750.0,11.99,11824,89034.72000000044,25188.22000000006,10498.549999999836,2278.0,254.30000000000263,68054.70000000003,-63846.50000000038,-253.47761771177252,0.19265899864682004,0.28290334377420334,7.530000000000037,"(10478.8, 18475.85]",Large,Large
8112,MOET HENNESSY USA INC      ,39523,Cloudy Bay Svgn Bl Marlboro,15.53,750.0,22.99,5728,88955.84000000021,7245.099999999988,2971.809999999992,290.0,32.369999999999976,48347.26,-81710.74000000022,-1127.8069315813495,0.05062849162011173,0.0814460298503164,15.530000000000037,"(4632.2, 6940.9]",Large,Large
7245,PROXIMO SPIRITS INC.       ,2951,Old Bushmills Irish Whiskey,28.78,1750.0,39.99,3087,88843.85999999924,11240.179999999955,9290.669999999962,282.0,518.549999999998,38994.78000000001,-77603.6799999993,-690.413142850022,0.0913508260447036,0.1265161149009065,28.779999999999756,"(2435.4, 3368.25]",Large,Large
2242,DELICATO VINEYARDS INC     ,42462,Gnarly Head Old Vine Znfdl,6.89,750.0,9.99,12885,88777.64999999905,6882.929999999963,3895.6699999999664,583.0,64.84999999999992,7982.649999999999,-81894.71999999908,-1189.8235199253736,0.04524641055490881,0.0775299864323964,6.889999999999926,"(10478.8, 18475.85]",Large,Large
7239,REMY COINTREAU USA INC     ,2280,The Botanist Islay Dry Gin,27.4,750.0,36.99,3239,88748.59999999979,5585.489999999984,4808.699999999984,151.0,119.13000000000025,16978.669999999995,-83163.1099999998,-1488.913416727987,0.0466193269527632,0.0629360913862303,27.399999999999935,"(2435.4, 3368.25]",Large,Large
1392,CONSTELLATION BRANDS INC   ,38850,Ravenswood Vntrs Bl Cab Svgn,4.65,750.0,7.99,19075,88698.75000000083,9042.719999999987,3307.139999999991,1068.0,119.46000000000011,79528.99,-79656.03000000084,-880.8857290726789,0.05598951507208388,0.10194867458673208,4.650000000000044,"(18475.85, 337660.0]",Large,Large
12546,JIM BEAM BRANDS COMPANY    ,8673,Skinnygirl Margarita,7.87,750.0,9.99,11267,88671.2900000008,6468.11999999995,4189.18999999996,588.0,463.280000000002,123880.96999999999,-82203.17000000084,-1270.8974168692214,0.05218780509452383,0.07294491824805856,7.87000000000007,"(10478.8, 18475.85]",Large,Large
480,BACARDI USA INC            ,2628,Dewars Special RSV 12-Yr,23.43,750.0,31.99,3780,88565.40000000034,7215.889999999973,6054.229999999975,211.0,166.45999999999987,89286.26999999999,-81349.51000000037,-1127.3662708273087,0.05582010582010582,0.08147527138137405,23.430000000000092,"(3368.25, 4632.2]",Large,Large
8004,SAZERAC CO INC             ,3218,Firefly Sweet Tea Vodka,10.23,750.0,12.99,8654,88530.41999999933,3523.559999999984,2849.0299999999884,244.0,192.40999999999985,50293.62000000002,-85006.85999999935,-2412.5276708783085,0.028195054310145597,0.03980055669000566,10.229999999999922,"(6940.9, 10478.8]",Large,Large
9819,TREASURY WINE ESTATES      ,19636,Ch St Jean Chard Sonoma Cst,7.99,750.0,11.99,11075,88489.25000000071,191.84,83.92999999999999,16.0,1.79,14836.570000000005,-88297.41000000072,-46026.58986655584,0.0014446952595936794,0.00216794695400852,7.990000000000064,"(10478.8, 18475.85]",Large,Large
1587,VINEYARD BRANDS INC        ,7302,Marques de Caceres Rioja Re,6.42,750.0,10.99,13777,88448.33999999928,10941.339999999936,5245.839999999946,866.0,96.45999999999997,6070.089999999999,-77506.99999999935,-708.3867241124012,0.0628583871670175,0.12370316955637635,6.419999999999948,"(10478.8, 18475.85]",Large,Large
8352,LUXCO INC                  ,2132,Lord Calvert Canadian,10.23,1750.0,12.99,8644,88428.12000000008,9157.949999999957,3767.099999999972,705.0,1295.339999999999,10261.599999999997,-79270.17000000013,-865.5885869654289,0.08155946321147617,0.10356377586677121,10.23000000000001,"(6940.9, 10478.8]",Large,Large
660,SAZERAC NORTH AMERICA INC. ,4626,Meukow VS Cognac,11.19,750.0,24.49,7898,88378.61999999947,6715.799999999985,3245.9999999999886,320.0,252.11999999999972,17932.329999999994,-81662.81999999948,-1215.9805235414942,0.04051658647758926,0.07598896656227519,11.189999999999934,"(6940.9, 10478.8]",Large,Large
9552,M S WALKER INC             ,12213,Evodia Garnacha Old Vine,5.29,750.0,8.99,16697,88327.13000000025,12355.489999999912,5507.15999999992,1351.0,150.81000000000054,55551.819999999985,-75971.64000000033,-614.8816437065699,0.08091273881535606,0.13988329520046533,5.290000000000015,"(10478.8, 18475.85]",Large,Large
3664,WILLIAM GRANT & SONS INC   ,1228,Glenfiddich Ancient RSV 18,69.76,750.0,95.99,1263,88106.87999999976,6814.289999999993,5674.409999999992,71.0,56.01999999999996,30234.42000000001,-81292.58999999976,-1192.972268570898,0.056215360253365,0.07734117925864599,69.7599999999998,"(978.65, 1341.6]",Medium,Medium
17035,PERNOD RICARD USA          ,859,Beefeater Gin,17.29,1000.0,22.99,5093,88057.97000000007,5952.569999999975,4512.159999999979,243.0,255.15000000000063,123780.21999999997,-82105.4000000001,-1379.326912577264,0.047712546632633024,0.06759831052203417,17.290000000000013,"(4632.2, 6940.9]",Large,Large
3252,E & J GALLO WINERY         ,2152,New Amsterdam Gin,7.19,750.0,9.99,12182,87588.57999999888,11371.719999999856,7548.519999999883,1128.0,888.6299999999995,61966.909999999996,-76216.85999999903,-670.231592054676,0.09259563290100148,0.12983108071851376,7.189999999999908,"(10478.8, 18475.85]",Large,Large
660,SAZERAC NORTH AMERICA INC. ,8370,Chi Chi's Margarita,5.71,1750.0,8.99,15333,87551.42999999813,6624.839999999938,4518.129999999945,716.0,1315.8999999999978,17932.329999999994,-80926.58999999819,-1221.562935859567,0.04669666731885476,0.0756679816651776,5.709999999999878,"(10478.8, 18475.85]",Large,Large
3960,DIAGEO NORTH AMERICA INC   ,3609,Smirnoff Vanilla Vodka,0.74,50.0,0.99,118058,87362.92000000029,10251.449999999877,1575.0900000000129,10355.0,542.4600000000028,257032.07000000007,-77111.47000000041,-752.2006155226951,0.08771112504023446,0.11734326187814971,0.7400000000000024,"(18475.85, 337660.0]",Large,Large
480,BACARDI USA INC            ,4229,Bacardi Black,14.7,1750.0,19.99,5924,87082.7999999989,8996.169999999956,6669.169999999958,383.0,704.1000000000001,89286.26999999999,-78086.62999999894,-867.9986038502976,0.06465226198514518,0.10330593412246816,14.699999999999815,"(4632.2, 6940.9]",Large,Large
660,SAZERAC NORTH AMERICA INC. ,1479,Ten High,9.22,1750.0,11.99,9433,86972.2600000018,12381.749999999889,7555.069999999907,975.0,1791.719999999989,17932.329999999994,-74590.51000000192,-602.4230015951103,0.10336054277536309,0.14236435847475543,9.22000000000019,"(6940.9, 10478.8]",Large,Large
1128,BROWN-FORMAN CORP          ,63,Herradura Reposado Tequila,30.46,750.0,38.99,2855,86963.29999999968,5552.689999999986,4526.929999999988,131.0,103.30000000000014,68601.68000000001,-81410.6099999997,-1466.1472187354218,0.04588441330998249,0.06385095781783817,30.459999999999887,"(2435.4, 3368.25]",Large,Large
17035,PERNOD RICARD USA          ,3085,Absolut Mini Bar 5/50mls,4.72,50.0,5.99,18419,86937.6799999995,10680.169999999847,5690.49999999987,1783.0,91.36999999999895,123780.21999999997,-76257.50999999965,-714.0102638815744,0.09680221510396873,0.12284857382897621,4.719999999999973,"(10478.8, 18475.85]",Large,Large
17035,PERNOD RICARD USA          ,3591,Absolut Vanilia,13.48,750.0,16.99,6448,86919.03999999962,7070.069999999956,5558.909999999958,393.0,309.9200000000003,123780.21999999997,-79848.96999999965,-1129.3943341437941,0.06094913151364764,0.08134086616695246,13.47999999999994,"(4632.2, 6940.9]",Large,Large
12546,JIM BEAM BRANDS COMPANY    ,2696,McClelland Highland Sgl Malt,25.19,1750.0,37.99,3439,86628.40999999958,9945.329999999962,8361.759999999964,267.0,490.95999999999805,123880.96999999999,-76683.07999999962,-771.0461090783303,0.07763884850247164,0.11480448504133932,25.189999999999877,"(3368.25, 4632.2]",Large,Large
4425,MARTIGNETTI COMPANIES,12994,Acrobat Pnt Gris Oregon,8.16,750.0,12.99,10611,86585.75999999946,8248.219999999947,4103.619999999965,678.0,75.4199999999999,144929.24,-78337.53999999951,-949.7508553360607,0.06389595702572802,0.09526069875693184,8.159999999999949,"(10478.8, 18475.85]",Large,Large
9165,ULTRA BEVERAGE COMPANY LLP ,3762,Patron Silver Tequila,4.61,50.0,5.99,18781,86580.4100000002,8368.029999999919,3923.4499999999343,1397.0,71.83999999999949,68054.70000000003,-78212.3800000003,-934.6570220231172,0.07438368563974229,0.09665038546248393,4.610000000000011,"(18475.85, 337660.0]",Large,Large
7153,PINE STATE TRADING CO      ,6499,Kinky Liqueur,12.68,750.0,17.99,6812,86376.16000000079,8061.289999999939,6544.179999999944,471.0,371.4200000000013,15884.819999999998,-78314.87000000085,-971.4930240693667,0.069142689371697,0.0933277191299065,12.680000000000115,"(4632.2, 6940.9]",Large,Large
12546,JIM BEAM BRANDS COMPANY    ,2986,Hibiki Harmony Japan Whiskey,51.96,750.0,65.99,1659,86201.64,9700.529999999986,5873.109999999988,147.0,115.76000000000003,123880.96999999999,-76501.11000000002,-788.6281471218596,0.08860759493670886,0.11253300981280619,51.96,"(1341.6, 1834.95]",Medium,Medium
3924,HEAVEN HILL DISTILLERIES   ,1178,Evan Williams Black Label B,7.83,750.0,10.99,10989,86043.87000000078,9194.249999999894,6821.399999999908,825.0,650.2600000000016,14069.869999999995,-76849.62000000088,-835.8443592462872,0.07507507507507508,0.10685537505460657,7.830000000000071,"(10478.8, 18475.85]",Large,Large
17035,PERNOD RICARD USA          ,1876,Midleton Rare Irish Whiskey,106.61,750.0,149.99,806,85927.6600000003,4014.739999999999,3704.7599999999984,26.0,20.51999999999999,123780.21999999997,-81912.92000000029,-2040.304477998583,0.03225806451612903,0.04672232433654059,106.61000000000037,"(720.5, 978.65]",Medium,Medium
1590,DIAGEO CHATEAU ESTATE WINES,12147,Sterling Vintners CA Meritag,5.26,750.0,7.95,16333,85911.58000000003,10900.919999999907,5396.5099999999275,1108.0,123.38999999999996,7259.75,-75010.66000000012,-688.1131133886017,0.06783811914528869,0.12688533955492268,5.260000000000002,"(10478.8, 18475.85]",Large,Large
12546,JIM BEAM BRANDS COMPANY    ,5725,DeKuyper Sour Apple Pucker,7.4,750.0,10.99,11600,85840.00000000093,9115.5299999999,6516.949999999911,847.0,667.5000000000011,123880.96999999999,-76724.47000000103,-841.6896219967666,0.07301724137931034,0.10619210158434066,7.40000000000008,"(10478.8, 18475.85]",Large,Large
7245,PROXIMO SPIRITS INC.       ,2952,Old Bushmills,14.61,750.0,18.99,5875,85833.75000000067,12515.069999999909,10154.189999999917,593.0,467.62000000000296,38994.78000000001,-73318.68000000076,-585.8431475013826,0.10093617021276596,0.14580593298090566,14.610000000000113,"(4632.2, 6940.9]",Large,Large
9552,M S WALKER INC             ,3768,Jenkins Vodka,3.62,750.0,5.99,23649,85609.38000000123,10908.459999999877,4241.789999999922,1854.0,1460.0199999999934,55551.819999999985,-74700.92000000135,-684.7980374865214,0.0783965495369783,0.12742131761729522,3.620000000000052,"(18475.85, 337660.0]",Large,Large
3960,DIAGEO NORTH AMERICA INC   ,4241,Capt Morgan Spiced Rum,1.47,50.0,1.99,58226,85592.22000000013,8562.969999999881,2300.439999999981,4303.0,224.36999999999907,257032.07000000007,-77029.25000000025,-899.5623013977781,0.07390169340157318,0.10004378902661794,1.4700000000000022,"(18475.85, 337660.0]",Large,Large
8673,STE MICHELLE WINE ESTATES  ,42766,14 Hands Merlot Wash,5.85,750.0,8.95,14624,85550.39999999927,12205.419999999918,5737.21999999993,1094.0,121.92999999999999,15919.700000000003,-73344.97999999934,-600.9213939381016,0.07480853391684901,0.14266935046475554,5.84999999999995,"(10478.8, 18475.85]",Large,Large
8352,LUXCO INC                  ,1692,Everclear 151,13.4,750.0,19.99,6382,85518.80000000057,7882.029999999951,6510.219999999952,397.0,313.13000000000034,10261.599999999997,-77636.77000000062,-984.9844519749494,0.062206204951425884,0.09216721937164575,13.40000000000009,"(4632.2, 6940.9]",Large,Large
1392,CONSTELLATION BRANDS INC   ,3133,Svedka Strwbry Lemonad Vodka,8.79,750.0,10.99,9724,85473.9600000002,10156.759999999906,6178.37999999992,924.0,728.0200000000002,79528.99,-75317.20000000029,-741.5475013685564,0.09502262443438914,0.1188287052571319,8.79000000000002,"(6940.9, 10478.8]",Large,Large
6359,OLE SMOKY DISTILLERY LLC   ,1738,Ole Smoky Moonshine Cherries,14.72,750.0,19.99,5806,85464.32000000121,6806.439999999957,5700.0199999999595,356.0,280.7899999999999,1922.0,-78657.88000000126,-1155.6390712325644,0.061315880124009646,0.07964072024442317,14.720000000000208,"(4632.2, 6940.9]",Large,Large
3252,E & J GALLO WINERY         ,23273,Apothic Crush,6.45,750.0,9.99,13196,85114.19999999982,549.4500000000002,309.6900000000001,55.0,6.130000000000001,61966.909999999996,-84564.74999999983,-15390.799890799855,0.004167929675659291,0.006455444567416498,6.449999999999987,"(10478.8, 18475.85]",Large,Large
2242,DELICATO VINEYARDS INC     ,13708,Bota Box Cab Svgn,11.33,3000.0,17.99,7507,85054.31000000218,12649.959999999905,10059.219999999917,604.0,271.7999999999984,7982.649999999999,-72404.35000000228,-572.3682130220398,0.08045823897695484,0.14872803036083157,11.33000000000029,"(6940.9, 10478.8]",Large,Large
4425,MARTIGNETTI COMPANIES,8737,Freixenet Cordon Negro Brut,7.14,750.0,10.99,11861,84687.53999999918,7042.479999999969,3595.179999999975,552.0,61.399999999999935,144929.24,-77645.05999999921,-1102.5243948154564,0.04653907764943934,0.08315839614658824,7.13999999999993,"(10478.8, 18475.85]",Large,Large
9552,M S WALKER INC             ,3643,Caldwells Vodka,7.71,1750.0,12.49,10921,84200.9099999995,7821.6199999999635,3051.119999999981,738.0,1356.019999999996,55551.819999999985,-76379.28999999953,-976.5149674875522,0.0675762292830327,0.0928923452252477,7.709999999999954,"(10478.8, 18475.85]",Large,Large
